id;contact_id;name;interest;deletedAt;user_id;plan_stage_id;stage_order;not_company
2842;NULL;"AB InBev Chile";1;NULL;542;NULL;NULL;0
2843;NULL;3M;1;NULL;623;NULL;NULL;0
2844;NULL;"Falabella Retail S.A";1;NULL;542;NULL;NULL;0
2845;NULL;Microsoft;1;NULL;585;NULL;NULL;0
2846;NULL;CENCOSUD;1;NULL;542;NULL;NULL;0
2847;NULL;Indra;2;NULL;593;NULL;NULL;0
2848;NULL;Peugeot;2;NULL;580;NULL;NULL;0
2849;NULL;RIPLEY;1;NULL;542;NULL;NULL;0
2850;NULL;Spike;1;NULL;585;NULL;NULL;0
2851;2877;LOUNGE;2;NULL;623;NULL;NULL;0
2852;NULL;"Empresas Clínica Alemana";1;NULL;475;NULL;NULL;0
2853;NULL;pepsico;1;NULL;542;NULL;NULL;0
2854;NULL;"Montblanc Consulting";1;NULL;585;NULL;NULL;0
2855;NULL;"Clínica Las Condes";1;NULL;475;NULL;NULL;0
2856;NULL;"Clinica Bupa";1;NULL;475;NULL;NULL;0
2857;NULL;"General Motors Chile";1;NULL;580;NULL;NULL;0
2858;2907;"Komatsu Chile";1;NULL;623;NULL;NULL;0
2859;2970;"Falabella Retail";1;NULL;546;1;1;0
2860;2978;"ENEX (SHELL)";1;NULL;475;NULL;NULL;0
2861;2874;"Honda Motor de Chile";1;NULL;592;NULL;NULL;0
2862;NULL;CCU;2;NULL;585;NULL;NULL;0
2863;2974;"Ripley Retail";2;NULL;546;1;2;0
2864;2946;"ENGIE ENERGIA CHILE";1;NULL;475;NULL;NULL;0
2865;NULL;Yamaimport;1;NULL;592;NULL;NULL;0
2866;2975;CCU;1;NULL;542;NULL;NULL;0
2867;NULL;Sodimac;2;NULL;623;NULL;NULL;0
2868;NULL;CODELCO;1;NULL;475;NULL;NULL;0
2869;NULL;H&M;1;NULL;542;NULL;NULL;0
2870;NULL;"NESTLE CHILE";1;NULL;592;NULL;NULL;0
2871;NULL;"ADIDAS CHILE";1;NULL;542;NULL;NULL;0
2872;NULL;"EMPRESAS RED SALUD S.A.";1;NULL;593;NULL;NULL;0
2873;2959;"Latam Airlines Group S.A.";1;NULL;542;NULL;NULL;0
2874;NULL;"SITRANS LTDA.";2;NULL;586;NULL;NULL;0
2875;NULL;"NESTLE CHILE";1;NULL;542;NULL;NULL;0
2876;2930;LATAM;2;NULL;546;NULL;NULL;0
2877;2976;"SMU S.A.";1;NULL;542;NULL;NULL;0
2878;NULL;"Empresas Copec S A";1;NULL;475;NULL;NULL;0
2879;NULL;Pronova;1;NULL;593;NULL;NULL;0
2880;2854;"DERCO S.A.";3;NULL;585;NULL;NULL;0
2881;2852;microsoft;1;NULL;546;1;3;0
2882;2867;Falabella;2;NULL;475;NULL;NULL;0
2883;NULL;Google;2;NULL;592;NULL;NULL;0
2884;NULL;"Ministerio de Educación";2;NULL;585;NULL;NULL;0
2885;NULL;"WALMART CHILE S.A.";3;NULL;586;NULL;NULL;0
2886;NULL;"Ministerio de Medio Ambiente";1;NULL;585;NULL;NULL;0
2887;2866;zeke;2;NULL;593;NULL;NULL;0
2888;2881;"Procter & Gamble";1;NULL;546;NULL;NULL;0
2889;NULL;"Aguas Andinas";2;NULL;585;NULL;NULL;0
2890;2912;"Pontificie Universidad Católica de Chile";2;NULL;585;NULL;NULL;0
2891;NULL;"Antofagasta Minerals";1;NULL;475;NULL;NULL;0
2892;NULL;HITES;3;NULL;542;NULL;NULL;0
2893;NULL;NIKE;1;NULL;542;NULL;NULL;0
2894;NULL;"Makenzie & Company";1;NULL;585;NULL;NULL;0
2895;NULL;Sodimac;1;NULL;542;NULL;NULL;0
2896;NULL;"Coca Cola Chile";1;NULL;542;NULL;NULL;0
2897;NULL;OXXO;2;NULL;542;NULL;NULL;0
2898;NULL;"Copec S.A.";1;NULL;542;NULL;NULL;0
2899;NULL;"Indumotora One";2;NULL;542;NULL;NULL;0
2900;2916;"Samsung Electronic";1;NULL;542;NULL;NULL;0
2901;NULL;"LG ELECTRONICS";1;NULL;542;NULL;NULL;0
2902;2977;"Watts S.A.";1;NULL;542;NULL;NULL;0
2903;NULL;"Cencosud Shopping Centers";2;NULL;586;NULL;NULL;0
2904;NULL;"Roche Chile LTDA.";2;NULL;593;NULL;NULL;0
2905;NULL;"EMPRESAS RED SALUD S.A.";1;NULL;475;NULL;NULL;0
2906;NULL;"BHP Billinton";1;NULL;475;NULL;NULL;0
2907;NULL;"Clinica Bupa";2;NULL;593;NULL;NULL;0
2908;NULL;"Clinica Alemana";1;NULL;593;NULL;NULL;0
2909;NULL;ACHS;1;NULL;475;NULL;NULL;0
2910;NULL;"Clinica Los Andes";1;NULL;475;NULL;NULL;0
2911;2980;"KIMBERLY CLARK";1;NULL;542;NULL;NULL;0
2912;NULL;"Coca Cola Andina";1;NULL;542;NULL;NULL;0
2913;NULL;"Wom Chile";1;NULL;542;NULL;NULL;0
2914;NULL;"SIEMENS S.A.";1;NULL;542;NULL;NULL;0
2915;NULL;Bosch;1;NULL;542;NULL;NULL;0
2916;NULL;"VIÑA SANTA RITA";1;NULL;542;NULL;NULL;0
2917;NULL;"Viña Concha y Toro";1;NULL;542;NULL;NULL;0
2918;NULL;Agrosuper;1;NULL;542;NULL;NULL;0
2919;NULL;"Ditec Automoviles";1;NULL;542;NULL;NULL;0
2920;NULL;"Walmart Chile";1;NULL;542;NULL;NULL;0
2921;NULL;"UNDER ARMOUR";1;NULL;542;NULL;NULL;0
2922;NULL;"SKY AIRLINE";1;NULL;542;NULL;NULL;0
2923;NULL;JETSMART;2;NULL;542;NULL;NULL;0
2924;NULL;"Entel Chile";2;NULL;542;NULL;NULL;0
2925;NULL;BMW;1;NULL;542;NULL;NULL;0
2926;NULL;DESA;1;NULL;542;NULL;NULL;0
2927;NULL;"ICB S.A.";1;NULL;542;NULL;NULL;0
2928;NULL;Belsport;2;NULL;542;NULL;NULL;0
2929;NULL;Garmin;1;NULL;542;NULL;NULL;0
2930;NULL;CLOROX;1;NULL;542;NULL;NULL;0
2931;NULL;newells;1;NULL;542;NULL;NULL;0
2932;NULL;"Wild Brands";2;NULL;542;NULL;NULL;0
2933;NULL;"BASF Chile";2;NULL;542;NULL;NULL;0
2934;NULL;"Mars Chile";1;NULL;542;NULL;NULL;0
2935;NULL;"Ideal S.A.";1;NULL;542;NULL;NULL;0
2936;NULL;"Empresas Carozzi";1;NULL;542;NULL;NULL;0
2937;2981;"Grupo Abastible";1;NULL;417;3;2;0
2938;NULL;"Besalco Inmobiliaria";2;NULL;501;NULL;NULL;0
2939;NULL;"Euro Inmobiliaria";1;NULL;501;NULL;NULL;0
2940;2757;"Alejandra Kabakian";NULL;NULL;501;1;2;1
2942;2990;Consorcio;1;NULL;513;NULL;NULL;0
2943;2991;"NESTLE CHILE";1;NULL;294;1;3;0
2944;2992;"BANCO CENTRAL";2;NULL;294;1;4;0
2977;NULL;WALMART;1;NULL;417;NULL;NULL;0
2978;NULL;"AGUAS ANDINAS";1;NULL;417;NULL;NULL;0
2979;NULL;GASHN;1;NULL;417;NULL;NULL;0
2980;NULL;"CGE GAS Natural";1;NULL;417;NULL;NULL;0
2981;NULL;"Terminal Gas Caldera";1;NULL;417;NULL;NULL;0
2982;NULL;AESY;1;NULL;417;NULL;NULL;0
2983;NULL;MASISA;1;NULL;417;NULL;NULL;0
2984;NULL;GASHN;1;NULL;417;NULL;NULL;0
2985;NULL;"CGE GAS NATURAL";1;NULL;417;NULL;NULL;0
2986;3035;"ARAGON S.A.";2;NULL;501;1;4;0
2987;3036;"Real plaza";1;NULL;501;1;5;0
2988;3050;"MetLife Chile";1;NULL;576;NULL;NULL;0
2990;3056;"Zurich Santander";1;NULL;576;NULL;NULL;0
2991;3060;"Quimica industrial Spes";1;NULL;124;1;2;0
2992;3059;lablab;1;NULL;124;1;1;0
2993;NULL;Enex;1;NULL;124;NULL;NULL;0
2994;3118;"TOYOTA CHILE S.A";1;NULL;650;NULL;NULL;0
2995;3156;"GM CHILE S.A";1;NULL;650;NULL;NULL;0
2996;3288;"Banco Itau";1;NULL;645;NULL;NULL;0
2997;3236;"Reale Seguros";2;NULL;650;NULL;NULL;0
2998;3100;"Porsche Chile";1;NULL;651;1;1;0
2999;NULL;Mallplaza;1;NULL;648;NULL;NULL;0
3000;3273;INCHAPE;1;NULL;643;NULL;NULL;0
3001;NULL;falebella;1;NULL;648;NULL;NULL;0
3002;NULL;"Empresas Copec";1;NULL;655;NULL;NULL;0
3003;NULL;"Entel Chile";1;NULL;648;NULL;NULL;0
3004;NULL;"Latam Airlines Group S.A.";1;NULL;506;NULL;NULL;0
3005;NULL;"SAMSUNG CHILE";1;NULL;648;NULL;NULL;0
3006;3358;"Apple Chile";1;NULL;648;NULL;NULL;0
3007;3219;"Cocha S.A.";1;NULL;655;NULL;NULL;0
3008;3375;"Lider BCI Servicios Financieros";1;NULL;645;NULL;NULL;0
3009;NULL;"Falabella Retail S.A";1;NULL;649;NULL;NULL;0
3010;NULL;"Busqueda de Franquicias";1;NULL;643;NULL;NULL;0
3011;3062;BMW;2;NULL;647;NULL;NULL;0
3012;3201;"Audi Chile";1;NULL;651;NULL;NULL;0
3013;NULL;"Grupo Porsche";2;NULL;643;NULL;NULL;0
3014;3069;"Porsche Chile";2;NULL;647;NULL;NULL;0
3015;NULL;Turavion;1;NULL;655;NULL;NULL;0
3016;3324;"Tarjeta Scotiabank Cencosud";1;NULL;645;NULL;NULL;0
3017;NULL;walmart;1;NULL;649;NULL;NULL;0
3018;3129;"Walmart Chile";1;NULL;647;NULL;NULL;0
3019;NULL;"Asset Chile";1;NULL;644;NULL;NULL;0
3020;NULL;"Indumotora (Kia)";1;NULL;643;NULL;NULL;0
3021;NULL;"Volvo Chile (Camiones & Buses)";1;NULL;506;NULL;NULL;0
3022;NULL;"TOYOTA CHILE S.A";2;NULL;651;NULL;NULL;0
3023;3233;"Andina del Sud";2;NULL;655;NULL;NULL;0
3024;NULL;CCU;1;NULL;655;NULL;NULL;0
3025;3104;"Salfa maquinarias";1;NULL;643;1;2;0
3026;3269;SQM;2;NULL;647;NULL;NULL;0
3027;3272;Mundotour;1;NULL;655;NULL;NULL;0
3028;NULL;"Porsche Chile (Camiones MAN & Volkswagen)";1;NULL;506;NULL;NULL;0
3029;3127;Falabella;2;NULL;651;NULL;NULL;0
3030;NULL;Toyota;2;NULL;649;NULL;NULL;0
3031;NULL;"UNILEVER CHILE";1;NULL;648;NULL;NULL;0
3032;NULL;"Procter & Gamble";1;NULL;648;NULL;NULL;0
3033;NULL;accenture;2;NULL;649;NULL;NULL;0
3034;NULL;Enex;1;NULL;645;NULL;NULL;0
3035;NULL;"Antofagasta Minerals Plc";1;NULL;506;NULL;NULL;0
3036;NULL;"Mutual de Seguridad";1;NULL;645;NULL;NULL;0
3037;3381;"Farmacias Cruz Verde";1;NULL;645;NULL;NULL;0
3038;3266;"Bupa Chile";1;NULL;655;NULL;NULL;0
3039;3278;"Finning Chile";1;NULL;506;NULL;NULL;0
3040;3334;"Farmacias Ahumada";1;NULL;645;NULL;NULL;0
3041;3070;"Toyota Chile";2;NULL;643;1;1;0
3042;3186;SERNATUR;2;NULL;655;NULL;NULL;0
3043;3327;"DHL Express";1;NULL;645;NULL;NULL;0
3044;NULL;enex;1;NULL;649;NULL;NULL;0
3045;NULL;Movistar;2;NULL;655;NULL;NULL;0
3046;3377;"ADT Seguridad";1;NULL;645;NULL;NULL;0
3047;NULL;entel;2;NULL;655;NULL;NULL;0
3048;3384;"Farmacias Similares (DR.Simi)";1;NULL;645;NULL;NULL;0
3049;NULL;"Volvo Chile";1;NULL;643;NULL;NULL;0
3050;3399;"Bamco BCI";1;NULL;645;NULL;NULL;0
3051;NULL;"Claro Chile";2;NULL;655;NULL;NULL;0
3052;3097;"Coca Cola";1;NULL;657;NULL;NULL;0
3053;3135;Ariztia;1;NULL;647;NULL;NULL;0
3054;NULL;"Farmacias Salcobrand";1;NULL;645;NULL;NULL;0
3055;NULL;"Sacania Chile";1;NULL;643;NULL;NULL;0
3056;3068;"CMPC PAPELES";1;NULL;657;NULL;NULL;0
3057;NULL;COPEC;1;NULL;645;NULL;NULL;0
3058;3409;Starbucks;2;NULL;645;NULL;NULL;0
3059;NULL;"SKC Maquinaria";2;NULL;643;NULL;NULL;0
3060;NULL;"Banco Santander";2;NULL;645;NULL;NULL;0
3061;3092;SONDA;1;NULL;657;NULL;NULL;0
3062;3336;"CASA & IDEAS";2;NULL;648;NULL;NULL;0
3063;3197;"assist card";1;NULL;655;NULL;NULL;0
3064;3147;"SK Berge Chile";1;NULL;650;NULL;NULL;0
3065;3172;"VTR Globalcom";2;NULL;645;NULL;NULL;0
3066;3133;"Grupo GAC Chile";1;NULL;650;NULL;NULL;0
3067;3075;IANSA;3;NULL;645;NULL;NULL;0
3068;NULL;delloite;2;NULL;649;NULL;NULL;0
3069;NULL;Ikea;1;NULL;648;NULL;NULL;0
3070;3258;"Sky Airline";2;NULL;655;NULL;NULL;0
3071;NULL;CENCOSUD;1;NULL;647;NULL;NULL;0
3072;NULL;"Banco Chile";2;NULL;645;NULL;NULL;0
3073;NULL;"Enel Chile";1;NULL;648;NULL;NULL;0
3074;NULL;"Clinica Santa María";2;NULL;657;NULL;NULL;0
3075;NULL;Netflix;1;NULL;657;NULL;NULL;0
3076;NULL;Soprole;1;NULL;657;NULL;NULL;0
3077;NULL;Carozzi;1;NULL;657;NULL;NULL;0
3078;3291;"Claro Chile S.A.";2;NULL;647;NULL;NULL;0
3079;NULL;"SAMSUNG CHILE";1;NULL;657;NULL;NULL;0
3080;NULL;"Komatsu Cummins";1;NULL;506;NULL;NULL;0
3081;NULL;Google;1;NULL;657;NULL;NULL;0
3082;NULL;"Embotelladora Andina";1;NULL;655;NULL;NULL;0
3083;NULL;"Empresas Copec S A";1;NULL;657;NULL;NULL;0
3084;NULL;"Automotores Gildemeister";1;NULL;643;NULL;NULL;0
3085;NULL;microsoft;1;NULL;657;NULL;NULL;0
3086;NULL;Amazon;1;NULL;657;NULL;NULL;0
3087;3162;"Laboratorio Chile";2;NULL;655;NULL;NULL;0
3088;NULL;"Copec S.A.";2;NULL;651;NULL;NULL;0
3089;NULL;"NESTLE CHILE";1;NULL;657;NULL;NULL;0
3090;NULL;BCI;2;NULL;657;NULL;NULL;0
3091;NULL;"Falabella Retail S.A.";2;NULL;506;NULL;NULL;0
3092;NULL;Deloitte;2;NULL;648;NULL;NULL;0
3094;NULL;"BHP Billinton";1;NULL;506;NULL;NULL;0
3095;NULL;deltour;2;NULL;655;NULL;NULL;0
3096;NULL;Angloamerican;1;NULL;506;NULL;NULL;0
3097;NULL;ADECCO;2;NULL;655;NULL;NULL;0
3098;3127;Homecenter;2;NULL;651;NULL;NULL;0
3099;NULL;"LG ELECTRONICS";2;NULL;648;NULL;NULL;0
3100;NULL;CODELCO;1;NULL;506;NULL;NULL;0
3101;NULL;"Abastible S.A.";1;NULL;657;NULL;NULL;0
3102;NULL;"Travel Security";1;NULL;655;NULL;NULL;0
3103;NULL;"Google Chile";2;NULL;651;NULL;NULL;0
3104;NULL;"DHL Express Chile";2;NULL;649;NULL;NULL;0
3105;NULL;"Direct TV Chile";0;NULL;651;NULL;NULL;0
3106;3174;Homecenter;1;NULL;655;NULL;NULL;0
3107;3285;"SKC Transporte";1;NULL;506;NULL;NULL;0
3108;NULL;Sodimac;1;NULL;648;NULL;NULL;0
3109;NULL;"ESMAX (PETROBRAS)";2;NULL;645;NULL;NULL;0
3110;NULL;"Falabella Retail";2;NULL;655;NULL;NULL;0
3111;NULL;"MetLife Chile";2;NULL;648;NULL;NULL;0
3112;NULL;Entel;2;NULL;645;NULL;NULL;0
3113;NULL;RIPLEY;2;NULL;655;NULL;NULL;0
3115;3284;"Procter & Gamble";1;NULL;647;NULL;NULL;0
3116;3440;BCI;2;NULL;648;NULL;NULL;0
3117;NULL;CENCOSUD;2;NULL;655;NULL;NULL;0
3118;NULL;"AES GENER";1;NULL;648;NULL;NULL;0
3119;NULL;"Mercado Libre";1;NULL;649;NULL;NULL;0
3120;NULL;"Ripley Retail";1;NULL;648;NULL;NULL;0
3121;NULL;"DHL Express Chile";1;NULL;647;NULL;NULL;0
3122;NULL;"Walmart Chile";2;NULL;655;NULL;NULL;0
3123;3286;"Municipalidad de Vitacura";1;NULL;647;NULL;NULL;0
3124;NULL;"Mercado Libre";1;NULL;647;NULL;NULL;0
3125;NULL;"SKC Transporte";1;NULL;643;NULL;NULL;0
3126;NULL;Linio;1;NULL;647;NULL;NULL;0
3127;NULL;"AGROSUPER SA";1;NULL;647;NULL;NULL;0
3128;NULL;DIAGEO;1;NULL;648;NULL;NULL;0
3129;NULL;"Tattersall maquinaria";1;NULL;643;NULL;NULL;0
3130;NULL;"PARQUE ARAUCO";1;NULL;648;NULL;NULL;0
3131;NULL;"Nielsen Chile";2;NULL;648;NULL;NULL;0
3132;NULL;Google;2;NULL;647;NULL;NULL;0
3133;NULL;CODELCO;1;NULL;647;NULL;NULL;0
3134;NULL;Falabella;2;NULL;657;NULL;NULL;0
3135;NULL;CENCOSUD;2;NULL;657;NULL;NULL;0
3136;NULL;"LA POLAR";2;NULL;645;NULL;NULL;0
3137;NULL;Arauco;1;NULL;657;NULL;NULL;0
3138;NULL;Sodimac;1;NULL;654;NULL;NULL;0
3139;NULL;Waltmart;2;NULL;657;NULL;NULL;0
3140;NULL;"Easy S.A.";2;NULL;654;NULL;NULL;0
3142;NULL;"Avis Budget rent a car";2;NULL;643;NULL;NULL;0
3143;3287;Nestlé;1;NULL;647;NULL;NULL;0
3144;NULL;CCU;1;NULL;657;NULL;NULL;0
3145;NULL;"Ripley Retail";1;NULL;654;NULL;NULL;0
3146;3287;"UNILEVER CHILE";1;NULL;647;NULL;NULL;0
3148;NULL;"Sixt rent a car";1;NULL;643;NULL;NULL;0
3149;NULL;Kaufmann;2;NULL;657;NULL;NULL;0
3150;NULL;"Viña Concha y Toro";1;NULL;647;NULL;NULL;0
3151;NULL;"Cristalerías Chile";1;NULL;657;NULL;NULL;0
3152;NULL;Alusa;1;NULL;657;NULL;NULL;0
3153;NULL;"Apple Chile";1;NULL;657;NULL;NULL;0
3155;3068;"Cartulinas Cmpc";1;NULL;657;NULL;NULL;0
3156;NULL;cintac;2;NULL;657;NULL;NULL;0
3157;NULL;"Clinica Santa Maria";1;NULL;657;NULL;NULL;0
3158;NULL;"Salmones multiexport";2;NULL;657;NULL;NULL;0
3159;3289;"HDI SEGUROS";1;NULL;650;NULL;NULL;0
3160;NULL;"ADIDAS CHILE";1;NULL;657;NULL;NULL;0
3161;NULL;"Vida Tres S A";1;NULL;657;NULL;NULL;0
3162;NULL;"Clinica Alemana";2;NULL;647;NULL;NULL;0
3163;NULL;"Administradora De Fondos De Pensiones Cuprum S.A.";1;NULL;657;NULL;NULL;0
3164;NULL;"Paris Retail";1;NULL;654;NULL;NULL;0
3165;NULL;"Supermercados Tottus - San Francisco Buin";2;NULL;654;NULL;NULL;0
3166;NULL;Jumbo;1;NULL;654;NULL;NULL;0
3167;NULL;"Falabella Retail";1;NULL;654;NULL;NULL;0
3169;NULL;"Walmart Chile";1;NULL;654;NULL;NULL;0
3170;NULL;"SC Johnson";2;NULL;654;NULL;NULL;0
3171;NULL;Nestlé;2;NULL;654;NULL;NULL;0
3172;3295;Portillo;1;NULL;655;NULL;NULL;0
3173;NULL;Fortaleza;1;NULL;643;NULL;NULL;0
3174;NULL;ENEX;1;NULL;480;NULL;NULL;0
3175;NULL;SONDA;1;NULL;480;NULL;NULL;0
3176;NULL;ripley;1;NULL;480;NULL;NULL;0
3177;3307;Cornershop;1;NULL;476;NULL;NULL;0
3178;NULL;sonda;1;NULL;480;NULL;NULL;0
3179;NULL;"Banco itau";1;NULL;480;NULL;NULL;0
3180;NULL;"Banco Santander";1;NULL;480;NULL;NULL;0
3181;3401;"Banco Bice";1;NULL;645;NULL;NULL;0
3182;NULL;SONDA;1;NULL;480;NULL;NULL;0
3183;NULL;SOQUIMICH;1;NULL;480;NULL;NULL;0
3184;3383;"Alto interes profesional fuerte";1;NULL;129;NULL;NULL;0
3185;3385;"Alto interés profesional débil";1;NULL;129;NULL;NULL;0
3186;3386;"Alto interés personal fuerte";1;NULL;129;NULL;NULL;0
3187;3387;"Alto interés personal débil";1;NULL;129;NULL;NULL;0
3188;3383;"Medio interés profesional fuerte";2;NULL;129;NULL;NULL;0
3189;3385;"Medio interés profesional débil";2;NULL;129;NULL;NULL;0
3190;3386;"Medio interés personal fuerte";2;NULL;129;NULL;NULL;0
3191;3387;"Medio interés personal débil";2;NULL;129;NULL;NULL;0
3192;3394;Metrogas;2;NULL;645;NULL;NULL;0
3193;3388;"Mercado Libre";2;NULL;645;NULL;NULL;0
3194;3324;SCOTIABANK;1;NULL;645;NULL;NULL;0
3195;3378;Banagro;1;NULL;645;NULL;NULL;0
3196;3396;"Claro Chile";1;NULL;645;NULL;NULL;0
3197;3333;"Banco Security";2;NULL;645;NULL;NULL;0
3198;3392;Chilexpress;1;NULL;645;NULL;NULL;0
3199;3389;"Correos de Chile";2;NULL;645;NULL;NULL;0
3200;3376;"Banco del Estado";1;NULL;645;NULL;NULL;0
3201;3382;Redfarma;2;NULL;645;NULL;NULL;0
3203;3407;Visa;1;NULL;645;NULL;NULL;0
3204;3406;MasterCard;1;NULL;645;NULL;NULL;0
3205;3403;"AFP Planvital";3;NULL;645;NULL;NULL;0
3206;3391;BATA;2;NULL;645;NULL;NULL;0
3207;3404;"TOC Biometrics";1;NULL;645;NULL;NULL;0
3208;3380;"Tanner Servicios Financieros";3;NULL;645;NULL;NULL;0
3209;3328;"Grupo Sura";2;NULL;645;NULL;NULL;0
3210;3395;"Principal Group";2;NULL;645;NULL;NULL;0
3211;3325;"RED SALUD CCHC";1;NULL;645;NULL;NULL;0
3212;NULL;"Red UC Christus";1;NULL;645;NULL;NULL;0
3213;3326;"SB Pay";1;NULL;645;NULL;NULL;0
3214;3379;"PC FACTORY";2;NULL;645;NULL;NULL;0
3215;3390;Colgram;2;NULL;645;NULL;NULL;0
3216;3408;"SMU Financiero";1;NULL;645;NULL;NULL;0
3217;3410;"Alsea Chile";2;NULL;645;NULL;NULL;0
3218;3330;Bupa;1;NULL;645;NULL;NULL;0
3219;3411;"Caso & Cia";2;NULL;645;NULL;NULL;0
3220;NULL;"Banco BBVA";1;NULL;464;NULL;NULL;0
3221;NULL;"Easy S.A.";2;NULL;648;NULL;NULL;0
3222;NULL;"NESTLE CHILE";1;NULL;648;NULL;NULL;0
3223;NULL;"DHL Express Chile";2;NULL;648;NULL;NULL;0
3224;NULL;"Banco Estado y sus Filiales";2;NULL;648;NULL;NULL;0
3225;NULL;"Sura Chile";2;NULL;648;NULL;NULL;0
3226;NULL;"Parque del Recuerdo";2;NULL;648;NULL;NULL;0
3227;NULL;"Banco Santander";2;NULL;648;NULL;NULL;0
3228;NULL;"Empresas Lipigas";2;NULL;648;NULL;NULL;0
3229;NULL;"Dell Technologies";2;NULL;648;NULL;NULL;0
3230;NULL;Garmin;2;NULL;648;NULL;NULL;0
3231;NULL;"Novartis Chile";2;NULL;648;NULL;NULL;0
3232;3447;"Banco Internacional";1;NULL;464;3;2;0
3233;3367;CODELCO;2;NULL;648;NULL;NULL;0
3234;NULL;"Coca Cola Chile";1;NULL;648;NULL;NULL;0
3235;NULL;"Clinica Alemana";2;NULL;648;NULL;NULL;0
3236;NULL;ACHS;2;NULL;648;NULL;NULL;0
3237;NULL;"Amazon Chile";2;NULL;648;NULL;NULL;0
3238;NULL;"TRESMONTES LUCCHETTI";2;NULL;648;NULL;NULL;0
3239;NULL;"Empresas Carozzi";2;NULL;648;NULL;NULL;0
3240;3416;"Caja Los Andes";2;NULL;648;NULL;NULL;0
3241;3426;"Finning Chile";2;NULL;648;NULL;NULL;0
3242;NULL;"Bupa Chile";2;NULL;648;NULL;NULL;0
3243;NULL;"ADIDAS CHILE";2;NULL;648;NULL;NULL;0
3244;NULL;NIKE;2;NULL;648;NULL;NULL;0
3245;NULL;pepsico;2;NULL;648;NULL;NULL;0
3246;NULL;"Falabella Servicios Financieros";1;NULL;464;NULL;NULL;0
3247;NULL;"Soprole S.A.";2;NULL;648;NULL;NULL;0
3248;NULL;"Aguas Andina";2;NULL;648;NULL;NULL;0
3249;3368;"AGROSUPER SA";2;NULL;648;NULL;NULL;0
3250;NULL;CMPC;2;NULL;648;NULL;NULL;0
3251;NULL;"Empresas Gasco S.A";2;NULL;648;NULL;NULL;0
3252;NULL;Movistar;2;NULL;648;NULL;NULL;0
3253;3360;"Masisa S.A.";2;NULL;648;NULL;NULL;0
3254;NULL;ENAP;2;NULL;648;NULL;NULL;0
3255;NULL;"KIMBERLY CLARK";2;NULL;648;NULL;NULL;0
3256;NULL;Microsof;2;NULL;648;NULL;NULL;0
3257;NULL;3M;2;NULL;648;NULL;NULL;0
3258;NULL;COLUN;2;NULL;648;NULL;NULL;0
3259;NULL;"Grupo Security S A";2;NULL;648;NULL;NULL;0
3260;NULL;CGE;2;NULL;648;NULL;NULL;0
3261;NULL;"Siemens Chile";2;NULL;648;NULL;NULL;0
3262;NULL;CENCOSUD;2;NULL;648;NULL;NULL;0
3263;NULL;"Walmart Chile";2;NULL;648;NULL;NULL;0
3264;NULL;"BHP Billinton";2;NULL;648;NULL;NULL;0
3265;NULL;"Viña Concha y Toro";2;NULL;648;NULL;NULL;0
3266;NULL;"Metro Santiago";2;NULL;648;NULL;NULL;0
3267;2474;Talentpro-latam;1;NULL;464;3;4;0
3268;NULL;"Enel Distribución";2;NULL;645;NULL;NULL;0
3269;NULL;"Aguas Andinas";1;NULL;645;NULL;NULL;0
3271;NULL;"HDI Seguros";1;NULL;464;NULL;NULL;0
3272;3429;spring;1;NULL;341;3;2;0
3273;NULL;"Cristalerías Chile";1;NULL;624;NULL;NULL;0
3274;NULL;"Goodyear Chile";1;NULL;624;NULL;NULL;0
3275;NULL;Google;1;NULL;703;NULL;NULL;0
3276;NULL;CORNERSHOP;1;NULL;703;NULL;NULL;0
3277;NULL;"LATAM Airlines";1;NULL;705;NULL;NULL;0
3278;NULL;"Entel Chile";1;NULL;579;NULL;NULL;0
3279;NULL;Falabella;1;NULL;579;NULL;NULL;0
3280;3434;"Automotores Gildemeister";1;NULL;582;NULL;NULL;0
3281;NULL;indumotora;1;NULL;582;NULL;NULL;0
3282;NULL;"Hankook Chile";1;NULL;577;NULL;NULL;0
3283;NULL;"Hankook Chile";1;NULL;577;NULL;NULL;0
3284;NULL;"Penta Financiero S.A.";1;NULL;464;NULL;NULL;0
3285;NULL;"Forum Servicios Financieros";1;NULL;464;NULL;NULL;0
3286;NULL;"AFP Uno";1;NULL;464;NULL;NULL;0
3287;NULL;"AFP Modelo";1;NULL;464;NULL;NULL;0
3288;2485;"Banco Scotiabank";1;NULL;464;NULL;NULL;0
3289;NULL;"Colmena Seguros S.A.";1;NULL;464;NULL;NULL;0
3290;NULL;"PWC Chile";1;NULL;464;NULL;NULL;0
3291;NULL;"COLBUN S.A.";1;NULL;464;NULL;NULL;0
3292;3441;"HK HUMAN CAPITAL";2;NULL;294;1;5;0
3293;3442;"GRUPO CINCO";2;NULL;294;1;6;0
3294;NULL;Sodimac;1;NULL;464;NULL;NULL;0
3295;NULL;Movistar;1;NULL;464;NULL;NULL;0
3296;NULL;"Banco Estado S.A. Corredores de Bolsa";1;NULL;464;NULL;NULL;0
3297;NULL;Falabella;1;NULL;505;NULL;NULL;0
3298;NULL;"Larrain Vial";3;NULL;505;NULL;NULL;0
3299;NULL;CENCOSUD;1;NULL;505;NULL;NULL;0
3300;NULL;"Transbank S.A.";1;NULL;505;NULL;NULL;0
3302;3421;EY;1;NULL;505;NULL;NULL;0
